pdb_id
2EFH
2FJU
2FTL
2FTM
2G81
2GH0
2GL7
2H4M
2HLE
2HTH
2IJO
2IY0
2J4W
2JBY
2JGZ
2JTT
2K05
2K2U
2K3S
2K42
2K5B
2K6D
2K8F
2KA4
2KA6
2KBW
2KC8
2KDE
2KNB
2KQS
2KRI
2KT5
2KVQ
2KWO
2KYG
2L14
2L1L
2L2L
2LD7
2LNK
2LP0
2LP4
2LPB
2LQC
2LUH
2LXP
2LY4
2M04
2M0G
2M0J
2M49
2M55
2M5B
2M86
2MA9
2MEJ
2MFQ
2MJW
2MV7
2MZD
2N8J
2NBV
2NYZ
2O98
2ODG
2OT8
2OTK
2P3F
2P8Q
2PHE
2PON
2POP
2PTC
2PW8
2PX9
2Q5D
2QNA
2RA3
2RMK
2RUK
2UXN
2UZI
2V1D
2V51
2V52
2VOF
2VSM
2VWE
2VYR
2W2M
2W2N
2W81
2W83
2W84
2W9E
2WEL
2WJV
2WO2
2WPT
2XA0
2XPX
2XRA
2XZD
2Y0B
2Y48
2YJ1
2YPV
2ZXX
3AJB
3B23
3B4V
3B9F
3BE1
3BEG
3BGF
3BLH
3BOW
3BRT
3BRV
3CH5
3CQC
3CQG
3D2U
3DBH
3DBL
3DBR
3DDC
3DVM
3EAB
3EGG
3FIE
3FII
3G7Z
3GB8
3GC3
3GD1
3GJ6
3GNI
3GXU
3H3G
3HPW
3IDX
3IDY
3IFQ
3IM4
3L95
3L9J
3LQA
3MCA
3MZW
3N85
3O6B
3OSL
3OUN
3OUW
3OUX
3OWT
3P6Z
3PBP
3PMH
3QBR
3R9A
3RDZ
3REA
3REB
3S4S
3S5L
3SF4
3SJH
3SRI
3SSB
3SUA
3T0Y
3TAC
3TEI
3TGK
3TQ7
3U1J
3U8X
3U9Z
3UAI
3UL1
3UZ0
3V3K
3V4Y
3V62
3VG9
3VH8
3ZJY
3ZV0
3ZWH
3ZWZ
4A1U
4ASW
4AUO
4AYE
4B0M
4B1V
4B1X
4B1Y
4B93
4BJ5
4BKX
4BOH
4BPK
4BSR
4BYF
4C5G
4C9B
4CDK
4CNI
4CT0
4DAY
4DCK
4DGE
4DGI
4DX8
4EAH
4EIZ
4EO5
4EOZ
4F0Z
4FQ0
4FTG
4G6U
4GKO
4GNK
4GU0
4GUR
4H3P
4H88
4HCP
4HIX
4HNJ
4HRL
4I18
4IC7
4ILG
4ILW
4IMY
4J2Y
4JEH
4JEU
4JPK
4K81
4KBB
4KDI
4KP3
4KT1
4KV5
4L67
4LAD
4LQW
4LZX
4M38
4MQW
4NAW
4NE9
4NM3
4NU1
4OL0
4ONS
4OQT
4OVN
4P9H
4PL8
4PVZ
4PWX
4QCI
4QD2
4QXA
4RE1
4RWS
4S0S
4THN
4U5W
4UEM
4W4L
4WFD
4WND
4Y5O
4YC7
4YJ4
4YOC
4YPI
4Z2M
4Z9V
4ZGY
4ZII
4ZPT
4ZRP
4ZS7
5ABV
5AGW
5AGX
5AJK
5B3H
5BO1
5BRM
5BW8
5C0S
5C3F
5D3F
5DH9
5DHA
5DI9
5E8E
5EIB
5EOA
5EOF
5EQL
5F1B
5F4E
5FUG
5GHW
5GIM
5GPG
5H6Q
5H6R
5HLZ
5HPK
5IFS
5IJ0
5IJ9
5ITZ
5IVX
5IXD
5J8H
5JEM
5JJD
5JKE
5JSN
5JTL
5JTM
5JTN
5JTO
5JTP
5JTQ
5JTR
5K8Q
5KWY
5L6N
5L8J
5LGK
5LI1
5LPU
5LRW
5LXM
5MEN
5MTN
5MY6
5NHU
5NT1
5O2S
5O2U
5O76
5OAQ
5ONA
5OOB
5OVW
5OY9
5SWK
5T5F
5T5W
5TP6
5TUV
5U4K
5U8Q
5UFE
5UFQ
5UPK
5UWH
5UWO
5UWQ
5UWS
5UWU
5V62
5VEY
5VWX
5VWY
5VX0
5VX2
5VX3
5X60
5XNP
5XOD
5XOV
5XWT
5YMY
5Z78
5Z7L
5ZO2
5ZQV
5ZVM
5ZXV
6AMB
6B8N
6C83
6CH3
6CO2
6CQL
6CQN
6CQQ
6CQR
6DCN
6DMX
6FF3
6GJQ
6GTQ
6H47
6HER
6I3F
6IB8
6IM9
6ISU
6J4S
6JCS
6K4K
6KBM
6KBN
6MSL
6MSU
6MUD
6MUN
6N5W
6NUC
6NUF
6O8B
6OB1
6OSW
6P7Y
6PXH
